Object Type,Package,Procedure,SQL Object Name,Target Table,Target Column,Source Table,Source Column,Transformation
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,N_GROSS_BENEFIT_R,FCT_GRP_WORKSHEET,N_GROSS_BENEFIT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,N_WORKSHEET_NUMBER_R,FCT_GRP_WORKSHEET,N_VERSION_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,N_WORKSHEET_SEQ_NBR_OBJECTNM_R,FCT_GRP_WORKSHEET,N_WORKSHEET_SEQ_NBR_OBJECTNM_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,N_WORKSHEET_SK_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,N_WS_NET_BENEFIT_R,FCT_GRP_WORKSHEET,N_RPT_NET_BENEFIT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,V_WORKSHEET_INDICATOR_R,FCT_GRP_WORKSHEET,V_RPT_WORKSHEET_INDICATOR_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,V_WORKSHEET_STATUS_R,FCT_GRP_WORKSHEET,V_WORKSHEET_STATUS_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,n_batch_id_r,FCT_GRP_WORKSHEET,gn_sysdt_batchid,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,n_worksheet_src_sys_key_r,FCT_GRP_WORKSHEET,n_worksheet_src_sys_key_r,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,n_yearmonth_r,FCT_GRP_WORKSHEET,gn_current_month,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,t_creation_date_r,FCT_GRP_WORKSHEET,gd_sysdate,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,t_last_modified_date_r,FCT_GRP_WORKSHEET,gd_sysdate,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,v_created_by_r,FCT_GRP_WORKSHEET,gc_main_loadedby,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,v_last_modified_by_r,FCT_GRP_WORKSHEET,gc_main_loadedby,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_GET_CUR_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_GET_CUR_DATA,RPT_WORKSHEET_DTL_R,v_rpt_active_status_r,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_INSERT_DUMMY_REC,RPT_WORKSHEET_DTL_R,n_batch_id_r,RPT_WORKSHEET_DTL_R,gn_sysdt_batchid,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_INSERT_DUMMY_REC,RPT_WORKSHEET_DTL_R,n_yearmonth_r,RPT_WORKSHEET_DTL_R,gn_current_month,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_INSERT_DUMMY_REC,RPT_WORKSHEET_DTL_R,t_creation_date_r,RPT_WORKSHEET_DTL_R,gd_sysdate,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_INSERT_DUMMY_REC,RPT_WORKSHEET_DTL_R,t_last_modified_date_r,RPT_WORKSHEET_DTL_R,gd_sysdate,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_INSERT_DUMMY_REC,RPT_WORKSHEET_DTL_R,v_created_by_r,RPT_WORKSHEET_DTL_R,gc_main_loadedby,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_INSERT_DUMMY_REC,RPT_WORKSHEET_DTL_R,v_last_modified_by_r,RPT_WORKSHEET_DTL_R,gc_main_loadedby,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_UPD_DEL_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_UPD_DEL_DATA,RPT_WORKSHEET_DTL_R,t_last_modified_date_r,RPT_WORKSHEET_DTL_R,gd_sysdate,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_UPD_DEL_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_UPD_DEL_DATA,RPT_WORKSHEET_DTL_R,v_last_modified_by_r,RPT_WORKSHEET_DTL_R,gc_updby,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R,PRC_UPD_DEL_DATA,PKG_GRP_LOAD_RPT_WORKSHEET_DTL_R_PRC_UPD_DEL_DATA,RPT_WORKSHEET_DTL_R,v_rpt_active_status_r,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R,PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R_PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,FCT_PROC_EXEC_STATUS_LOG_R,N_MIS_DATE_SKEY_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R,PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R_PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,FCT_PROC_EXEC_STATUS_LOG_R,N_SERIAL_NUM_R,FCT_PROC_EXEC_STATUS_LOG_R,N_MAX_SERIAL_NUM_R,Direct
PKG Procedure,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R,PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R_PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,FCT_PROC_EXEC_STATUS_LOG_R,T_EXECUTION_END_TIMESTAMP_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R,PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,PKG_GRP_LOAD_STG_GRP_CLAIM_SUMMARY_R_PRC_LOAD_STG_GRP_CLAIM_SUMMARY_R,FCT_PROC_EXEC_STATUS_LOG_R,T_EXECUTION_TIMESTAMP_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_PAYMENTDATE_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_PAYMENTDATE_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_PAYPERIOD_END_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_PAYPERIOD_END_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_PAYPERIOD_START_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_PAYPERIOD_START_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_RECORD_END_DATE_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_RECORD_END_DATE_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_RECORD_START_DATE_R,FCT_BENEFIT_PAYMENT_DETAIL_R,D_RECORD_START_DATE_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,FIC_MIS_DATE_R,FCT_BENEFIT_PAYMENT_DETAIL_R,FIC_MIS_DATE_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,F_PHYSICAL_DELETE_R,FCT_BENEFIT_PAYMENT_DETAIL_R,F_PHYSICAL_DELETE_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_AMOUNT_R,FCT_BENEFIT_PAYMENT_R,N_ADJ_NET_BENEFIT_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_BATCH_ID_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_BATCH_ID_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CLAIM_COVERAGE_GROUP_SK_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CLAIM_COVERAGE_GROUP_SK_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CLAIM_COVERAGE_SK_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CLAIM_COVERAGE_SK_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CLAIM_SK_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CLAIM_SK_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_CREDITAMOUNT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_DEBITAMOUNT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_EMPLOYEE_MED_WITHHELD_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_EMPLOYEE_SS_WITHHELD_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_EMPLOYER_MED_WITHHELD_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_EMPLOYER_SS_WITHHELD_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_FEDERAL_TAX_WITHHELD_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_GROUP_SEQ_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_GROUP_SEQ_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_LEGAL_EXPENSE_DIRECT_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_LOAD_RUN_ID_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_OTHER_EXPENSE_DIRECT_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_PAID_CLAIM_BENEFITS_R,FCT_BENEFIT_PAYMENT_R,N_ADJ_NET_BENEFIT_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_PARTY_SK_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_PARTY_SK_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_PAY_DTL_SOURCE_SYSTEM_KEY_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_PAY_DTL_SOURCE_SYSTEM_KEY_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_POLICY_SK_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_POLICY_SK_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_SEQUENCE_NUMBER_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_SEQ_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_SOURCE_VERSION_SEQ_NUMBER_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_SOURCE_VERSION_SEQ_NUMBER_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_STATE_TAX_WITHHELD_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_TAXABLE_BENEFIT_AMT_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_VERSION_NUMBER_R,FCT_BENEFIT_PAYMENT_DETAIL_R,N_VERSION_NUMBER_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,T_CREATION_DATE_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,T_EVENT_TIMESTAMP_R,FCT_BENEFIT_PAYMENT_DETAIL_R,T_EVENT_TIMESTAMP_R,Direct
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,T_LAST_MODIFIED_DATE_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_CATEGORY_DESC_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_CATEGORY_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_CODE_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_NAME_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_SUB_CATEGORY_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_SUB_CODE_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMOUNT_TYPE_SUB_NAME_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_AMT_TYPE_SUB_CATEGORY_DESC_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_BENEFIT_CODE_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_BENEFIT_DESC_R,,,Constant / Expression
PKG Procedure,PKG_LOAD_GRP_TABLES,PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,PKG_LOAD_GRP_TABLES_PRC_FULLLOAD_FCT_BENEFIT_PMNT_DET_OFFSET2_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_CHANGE_REASON_R,FCT_BENEFIT_PAYMENT_DETAIL_R,V_CHANGE_REASON_R,Direct
